0.21082620322704315,0.21306060254573822
0.21852949261665344,0.20947232842445374
0.21067088842391968,0.20874454081058502
0.20499439537525177,0.2098551094532013
0.19874116778373718,0.2081846296787262
0.1826396882534027,0.20704114437103271
0.19107162952423096,0.21037203073501587
0.18837082386016846,0.21185167133808136
0.1733023226261139,0.21841715276241302
0.16923460364341736,0.22237202525138855
0.16723470389842987,0.2305968850851059
0.1618574857711792,0.2447751760482788
0.1582435965538025,0.25665009021759033
0.15051592886447906,0.273366779088974
0.13150085508823395,0.2875548005104065
0.136861190199852,0.30302271246910095
0.12887267768383026,0.3176068067550659
0.12787079811096191,0.3340834975242615
0.11637042462825775,0.35327833890914917
0.10852140933275223,0.36523401737213135
0.11017337441444397,0.36792856454849243
0.13127350807189941,0.37636062502861023
0.11346982419490814,0.374878466129303
0.10795991122722626,0.38526642322540283
0.0989556759595871,0.3763488829135895
0.11555883288383484,0.3841537535190582
0.11133319139480591,0.3811193108558655
0.10848726332187653,0.3826443552970886
0.11099196970462799,0.38123083114624023
0.11152882128953934,0.3758283853530884
0.11688779294490814,0.37950676679611206
0.11423803865909576,0.376689612865448
0.1255398839712143,0.3796616792678833
0.12352608144283295,0.3770468533039093
0.12113532423973083,0.3790621757507324
0.1116761788725853,0.38408705592155457
0.1349095106124878,0.3879094123840332
0.12957948446273804,0.3989498019218445
0.119447723031044,0.4053151607513428
0.11724984645843506,0.4106142520904541
0.11882227659225464,0.41246798634529114
0.11311772465705872,0.4162173867225647
0.12098183482885361,0.4223732352256775
0.1266901195049286,0.4191805124282837
0.12142156809568405,0.42127037048339844
0.12846969068050385,0.4293369650840759
0.116887167096138,0.4316885471343994
0.11930564045906067,0.4338124394416809
0.14546507596969604,0.4249204993247986
0.14664342999458313,0.430195689201355
0.15229687094688416,0.4357494115829468
0.14997054636478424,0.43739524483680725
0.17064796388149261,0.4295303523540497
0.19460809230804443,0.4320520758628845
0.15022432804107666,0.43566522002220154
0.17002856731414795,0.4484894871711731
0.14597830176353455,0.44876885414123535
0.16342705488204956,0.4441426396369934
0.178981751203537,0.4429452419281006
0.15971887111663818,0.4405965209007263
0.18820160627365112,0.44749462604522705
